,src,dest,src_EQ,dest_EQ,energy,Ea
7041,1276,1428,-678.493560980772,-678.521654114663,-678.482161537725,0.01139944304702567
7042,1875,1985,-678.48256404875,-678.481466263261,-678.477543829531,0.005020219218977218
7043,1985,1875,-678.481466263261,-678.48256404875,-678.477543829531,0.003922433730053854
7044,1912,1986,-678.4471979162,-678.413023208857,-678.3881564437651,0.05904147243495572
7045,1986,1912,-678.413023208857,-678.4471979162,-678.3881564437651,0.024866765091928755
7046,1874,1987,-678.465377625663,-678.496667304263,-678.464499836267,0.0008777893959859284
7047,1987,1874,-678.496667304263,-678.465377625663,-678.464499836267,0.03216746799603243
7048,1917,1988,-678.4062674398909,-678.462705339546,-678.376104368824,0.030163071066908742
7049,1988,1917,-678.462705339546,-678.4062674398909,-678.376104368824,0.08660097072197459
7050,1988,1989,-678.462705339546,-678.467336505971,-678.418820810059,0.0438845294870589
7051,1989,1988,-678.467336505971,-678.462705339546,-678.418820810059,0.048515695912101364
7052,1881,1990,-678.333938964768,-678.327795871606,-678.326623390025,0.007315574742960962
7053,1990,1881,-678.327795871606,-678.333938964768,-678.326623390025,0.001172481580965723
7054,1895,1991,-678.464964516729,-678.507880520383,-678.460585357991,0.004379158737947364
7055,1991,1895,-678.507880520383,-678.464964516729,-678.460585357991,0.04729516239194709
7056,1926,1992,-678.42853859229,-678.4624275140401,-678.42805785362,0.0004807386700349525
7057,1992,1926,-678.4624275140401,-678.42853859229,-678.42805785362,0.03436966042011136
7058,1880,1947,-678.374464177076,-678.381247257171,-678.3545110516179,0.019953125458073373
7059,1947,1880,-678.381247257171,-678.374464177076,-678.3545110516179,0.02673620555310663
7060,1916,1993,-678.40989984626,-678.473706091748,-678.382995916254,0.02690393000602853
7061,1993,1916,-678.473706091748,-678.40989984626,-678.382995916254,0.09071017549399585
7062,1993,1994,-678.473706091748,-678.440235095023,-678.425161364724,0.048544727024022905
7063,1994,1993,-678.440235095023,-678.473706091748,-678.425161364724,0.01507373029903647
7064,1896,1995,-678.50585412872,-678.504867602648,-678.396856570803,0.10899755791695043
7065,1995,1896,-678.504867602648,-678.50585412872,-678.396856570803,0.10801103184496696
7066,1878,1972,-678.3340387638269,-678.333131678921,-678.333094821958,0.0009439418689680679
7067,1972,1878,-678.333131678921,-678.3340387638269,-678.333094821958,3.6856962992715125e-05
7068,1972,1996,-678.333131678921,-678.3365159591079,-678.333424314635,-0.00029263571400406363
7069,1996,1972,-678.3365159591079,-678.333131678921,-678.333424314635,0.003091644472988264
7070,1885,1886,-678.393934987219,-678.504172157819,-678.392051330038,0.0018836571809970337
7071,1886,1885,-678.504172157819,-678.393934987219,-678.392051330038,0.11212082778092736
7072,1886,1997,-678.504172157819,-678.440644989172,-678.38381047682,0.12036168099893985
7073,1997,1886,-678.440644989172,-678.504172157819,-678.38381047682,0.056834512351997546
7074,1901,1998,-678.486707831281,-678.4965586985691,-678.463393225769,0.023314605512041453
7075,1998,1901,-678.4965586985691,-678.486707831281,-678.463393225769,0.03316547280007853
7076,1909,1999,-678.4381181268441,-678.471582684458,-678.403774783906,0.03434334293808661
7077,1999,1909,-678.471582684458,-678.4381181268441,-678.403774783906,0.06780790055199759
7078,1923,2000,-678.465368253481,-678.4058530527901,-678.4033290101651,0.062039243315894055
7079,2000,1923,-678.4058530527901,-678.465368253481,-678.4033290101651,0.00252404262505479
7080,1892,2001,-678.410700263211,-678.454650902032,-678.3550067590239,0.05569350418704744
7081,2001,1892,-678.454650902032,-678.410700263211,-678.3550067590239,0.09964414300804947
7082,1903,1975,-678.476099060303,-678.482727614414,-678.462755151406,0.013343908897013534
7083,1975,1903,-678.482727614414,-678.476099060303,-678.462755151406,0.019972463008002705
7084,1931,1166,-678.467580549806,-678.467621771765,-678.456936173166,0.010644376640016162
7085,1166,1931,-678.467621771765,-678.467580549806,-678.456936173166,0.01068559859902507
7086,1888,2002,-678.472658440354,-678.413845380305,-678.3549758450209,0.11768259533312175
7087,2002,1888,-678.413845380305,-678.472658440354,-678.3549758450209,0.05886953528408867
7088,2002,2003,-678.413845380305,-678.376104526359,-678.3713620780339,0.04248330227107999
7089,2003,2002,-678.376104526359,-678.413845380305,-678.3713620780339,0.004742448325032456
7090,1899,1746,-678.532224139013,-678.533252842246,-678.5016167965099,0.030607342503117252
7091,1746,1899,-678.533252842246,-678.532224139013,-678.5016167965099,0.031636045736149754
7092,1907,2004,-678.450823509,-678.478576029824,-678.4505816840721,0.00024182492791169352
7093,2004,1907,-678.478576029824,-678.450823509,-678.4505816840721,0.027994345751949368
7094,2004,2005,-678.478576029824,-678.474083553072,-678.424166895483,0.05440913434097183
7095,2005,2004,-678.474083553072,-678.478576029824,-678.424166895483,0.049916657588937596
7096,1953,2006,-678.429449398748,-678.418971985724,-678.396250498564,0.03319890018406113
7097,2006,1953,-678.418971985724,-678.429449398748,-678.396250498564,0.022721487160083598
7098,1919,2007,-678.438549563729,-678.477567330585,-678.439171057087,-0.0006214933580395154
7099,2007,1919,-678.477567330585,-678.438549563729,-678.439171057087,0.03839627349793773
7100,1941,1881,-678.334746767177,-678.333938964768,-678.326603398346,0.008143368830928921
7101,1881,1941,-678.333938964768,-678.334746767177,-678.326603398346,0.00733556642194344
7102,1877,1880,-678.365092306726,-678.374464177076,-678.352710164997,0.012382141728949136
7103,1880,1877,-678.374464177076,-678.365092306726,-678.352710164997,0.021754012078986307
7104,1880,1947,-678.374464177076,-678.381247257171,-678.357623271951,0.016840905125036443
7105,1947,1880,-678.381247257171,-678.374464177076,-678.357623271951,0.0236239852200697
7106,1901,2008,-678.486707831281,-678.459543863609,-678.431594406912,0.05511342436898303
7107,2008,1901,-678.459543863609,-678.486707831281,-678.431594406912,0.02794945669700155
7108,2008,2009,-678.459543863609,-678.4294153302529,-678.429571302343,0.029972561266049524
7109,2009,2008,-678.4294153302529,-678.459543863609,-678.429571302343,-0.0001559720900559114
7110,1887,2010,-678.500772828754,-678.481085149807,-678.412567940249,0.08820488850494712
7111,2010,1887,-678.481085149807,-678.500772828754,-678.412567940249,0.06851720955796736
7112,1904,2011,-678.411258251901,-678.410464452943,-678.403839677549,0.0074185743520729375
7113,2011,1904,-678.410464452943,-678.411258251901,-678.403839677549,0.006624775394016069
7114,1906,2012,-678.441791462292,-678.449080711558,-678.428321599746,0.013469862546003242
7115,2012,1906,-678.449080711558,-678.441791462292,-678.428321599746,0.020759111812026276
7116,2012,2013,-678.449080711558,-678.4563376730471,-678.424334425784,0.024746285774085663
7117,2013,2012,-678.4563376730471,-678.449080711558,-678.424334425784,0.03200324726310555
7118,1918,2014,-678.461706591011,-678.453061040605,-678.452195994932,0.00951059607893967
7119,2014,1918,-678.453061040605,-678.461706591011,-678.452195994932,0.0008650456729810685
7120,2014,1918,-678.453061040605,-678.461706591011,-678.449363917961,0.003697122643984585
7121,1918,2014,-678.461706591011,-678.453061040605,-678.449363917961,0.012342673049943187
7122,1902,2015,-678.4534621582791,-678.448299343198,-678.446612792553,0.0068493657261115
7123,2015,1902,-678.448299343198,-678.4534621582791,-678.446612792553,0.0016865506449903478
7124,2015,2016,-678.448299343198,-678.448709327237,-678.448961729394,-0.000662386196040643
7125,2016,2015,-678.448709327237,-678.448299343198,-678.448961729394,-0.000252402157002507
7126,1905,2017,-678.495786919684,-678.4275614393271,-678.3916774015551,0.1041095181288938
7127,2017,1905,-678.4275614393271,-678.495786919684,-678.3916774015551,0.035884037772007105
7128,1881,2018,-678.333938964768,-678.2766341520111,-678.275411612144,0.05852735262396891
7129,2018,1881,-678.2766341520111,-678.333938964768,-678.275411612144,0.0012225398670580034
7130,1946,2019,-678.417895662085,-678.41327244232,-678.383576430546,0.034319231539029715
7131,2019,1946,-678.41327244232,-678.417895662085,-678.383576430546,0.02969601177403547
7132,1922,2020,-678.410851078986,-678.420044699843,-678.377993661474,0.032857417511991116
7133,2020,1922,-678.420044699843,-678.410851078986,-678.377993661474,0.04205103836898161
7134,2020,2021,-678.420044699843,-678.433952365654,-678.39317987689,0.026864822952916256
7135,2021,2020,-678.433952365654,-678.420044699843,-678.39317987689,0.04077248876399153
7136,1949,2022,-678.527635687841,-678.532273389746,-678.517434282944,0.010201404896974964
7137,2022,1949,-678.532273389746,-678.527635687841,-678.517434282944,0.014839106802014612
7138,1886,2023,-678.504172157819,-678.466279581988,-678.459932870878,0.04423928694097867
7139,2023,1886,-678.466279581988,-678.504172157819,-678.459932870878,0.006346711110040815
7140,2023,2024,-678.466279581988,-678.4158397180901,-678.388850808814,0.07742877317400598
7141,2024,2023,-678.4158397180901,-678.466279581988,-678.388850808814,0.02698890927604225
7142,1929,2025,-678.42639424345,-678.427084133515,-678.426447521505,-5.3278055020200554e-05
7143,2025,1929,-678.427084133515,-678.42639424345,-678.426447521505,0.0006366120099983164
7144,1911,2026,-678.505495393219,-678.467692001021,-678.462718334676,0.04277705854303804
7145,2026,1911,-678.467692001021,-678.505495393219,-678.462718334676,0.004973666344994854
7146,1938,2027,-678.464708174562,-678.431263372238,-678.423874217686,0.04083395687598568
7147,2027,1938,-678.431263372238,-678.464708174562,-678.423874217686,0.007389154552015498
7148,1944,1943,-678.502935035556,-678.496223547247,-678.492359826114,0.010575209441981315
7149,1943,1944,-678.496223547247,-678.502935035556,-678.492359826114,0.003863721133029685
7150,1930,2028,-678.475386800273,-678.50617637753,-678.447427680553,0.027959119719980663
7151,2028,1930,-678.50617637753,-678.475386800273,-678.447427680553,0.058748696976977044
7152,1962,1894,-678.466439826726,-678.465418661551,-678.463990391604,0.0024494351218891097
7153,1894,1962,-678.465418661551,-678.466439826726,-678.463990391604,0.001428269946927685
7154,1959,188,-678.465540451818,-678.465785064585,-678.465874698705,-0.00033424688695049554
7155,188,1959,-678.465785064585,-678.465540451818,-678.465874698705,-8.963411994500348e-05
7156,1782,2029,-678.3884897676261,-678.342368207053,-678.3082031805629,0.08028658706314218
7157,2029,1782,-678.342368207053,-678.3884897676261,-678.3082031805629,0.03416502649008635
7158,2029,2030,-678.342368207053,-678.360971203305,-678.339387664005,0.0029805430480109862
7159,2030,2029,-678.360971203305,-678.342368207053,-678.339387664005,0.021583539299967924
7160,2030,2031,-678.360971203305,-678.349188712428,-678.345611029406,0.015360173899011897
7161,2031,2030,-678.349188712428,-678.360971203305,-678.345611029406,0.003577683022058409
7162,2031,2032,-678.349188712428,-678.344957663275,-678.339921442352,0.00926727007606587
7163,2032,2031,-678.344957663275,-678.349188712428,-678.339921442352,0.005036220922988832
7164,2032,2033,-678.344957663275,-678.348860697256,-678.34057784874,0.004379814534900106
7165,2033,2032,-678.348860697256,-678.344957663275,-678.34057784874,0.008282848515932528
7166,1948,1536,-678.494675602204,-678.540094964563,-678.491503139033,0.003172463171040363
7167,1536,1948,-678.540094964563,-678.494675602204,-678.491503139033,0.048591825530024835
7168,1536,2034,-678.540094964563,-678.482080431251,-678.456294225909,0.08380073865396298
7169,2034,1536,-678.482080431251,-678.540094964563,-678.456294225909,0.025786205342001267
7170,1956,1961,-678.44729974732,-678.455157776702,-678.4491874281221,-0.0018876808020422686
7171,1961,1956,-678.455157776702,-678.44729974732,-678.4491874281221,0.005970348579921847
7172,1917,2035,-678.4062674398909,-678.437479534629,-678.3995849939321,0.006682445958858807
7173,2035,1917,-678.437479534629,-678.4062674398909,-678.3995849939321,0.037894540696925105
7174,2035,2036,-678.437479534629,-678.444700505417,-678.410359013477,0.027120521152028232
7175,2036,2035,-678.444700505417,-678.437479534629,-678.410359013477,0.034341491940040214
7176,1937,2037,-678.528020513455,-678.521540067252,-678.450400205665,0.07762030778997087
7177,2037,1937,-678.521540067252,-678.528020513455,-678.450400205665,0.07113986158697116
7178,1929,2025,-678.42639424345,-678.427084133515,-678.425998949912,0.00039529353796297073
7179,2025,1929,-678.427084133515,-678.42639424345,-678.425998949912,0.0010851836029814876
7180,1915,2038,-678.332128581662,-678.404987888479,-678.330118189022,0.002010392640045211
7181,2038,1915,-678.404987888479,-678.332128581662,-678.330118189022,0.07486969945705368
7182,2038,2039,-678.404987888479,-678.418121562702,-678.368901037165,0.03608685131405309
7183,2039,2038,-678.418121562702,-678.404987888479,-678.368901037165,0.04922052553706635
7184,2039,2040,-678.418121562702,-678.4379556462139,-678.374838641523,0.0432829211790704
7185,2040,2039,-678.4379556462139,-678.418121562702,-678.374838641523,0.06311700469098014
7186,1943,2041,-678.496223547247,-678.495507791629,-678.494210198782,0.0020133484650841638
7187,2041,1943,-678.495507791629,-678.496223547247,-678.494210198782,0.0012975928470950748
7188,2041,1943,-678.495507791629,-678.496223547247,-678.487575919419,0.007931872210065194
7189,1943,2041,-678.496223547247,-678.495507791629,-678.487575919419,0.008647627828054283
7190,1919,2042,-678.438549563729,-678.4431179189451,-678.434120308803,0.004429254925980786
7191,2042,1919,-678.4431179189451,-678.438549563729,-678.434120308803,0.008997610142046142
7192,1894,2043,-678.465418661551,-678.471597380029,-678.449671228776,0.015747432775015113
7193,2043,1894,-678.471597380029,-678.465418661551,-678.449671228776,0.021926151253069293
7194,1941,1881,-678.334746767177,-678.333938964768,-678.3331736545649,0.001573112612049954
7195,1881,1941,-678.333938964768,-678.334746767177,-678.3331736545649,0.0007653102030644732
7196,1881,1990,-678.333938964768,-678.327795871606,-678.3249429165261,0.00899604824189737
7197,1990,1881,-678.327795871606,-678.333938964768,-678.3249429165261,0.002852955079902131
7198,1928,1588,-678.4296765614611,-678.4570103971599,-678.4265775016501,0.003099059811006555
7199,1588,1928,-678.4570103971599,-678.4296765614611,-678.4265775016501,0.03043289550987538
7200,1588,1540,-678.4570103971599,-678.456210540035,-678.439128724742,0.017881672417956906
7201,1540,1588,-678.456210540035,-678.4570103971599,-678.439128724742,0.017081815293067848
7202,1947,2044,-678.381247257171,-678.435479326267,-678.3789365180149,0.0023107391560870383
7203,2044,1947,-678.435479326267,-678.381247257171,-678.3789365180149,0.05654280825206115
7204,1974,1953,-678.399842478918,-678.429449398748,-678.397725713946,0.002116764972015517
7205,1953,1974,-678.429449398748,-678.399842478918,-678.397725713946,0.03172368480204568
7206,1903,1975,-678.476099060303,-678.482727614414,-678.472359199019,0.0037398612839751877
7207,1975,1903,-678.482727614414,-678.476099060303,-678.472359199019,0.010368415394964359
7208,1921,2045,-678.418651996339,-678.44741312918,-678.335518718113,0.08313327822600058
7209,2045,1921,-678.44741312918,-678.418651996339,-678.335518718113,0.11189441106694176
7210,2045,2046,-678.44741312918,-678.4420913445749,-678.426572474335,0.020840654844960227
7211,2046,2045,-678.4420913445749,-678.44741312918,-678.426572474335,0.015518870239930038
7212,1935,2047,-678.48389303886,-678.483676234115,-678.4802140781691,0.00367896069087692
7213,2047,1935,-678.483676234115,-678.48389303886,-678.4802140781691,0.003462155945953782
